Drug ID,Drug Name,Interacts With Generic Name,Interaction Link
1033,Wezlana,ozanimod,https://www.drugs.com/drug-interactions/ozanimod-with-wezlana-4142-0-3175-20617.html
1033,Wezlana,tocilizumab,https://www.drugs.com/drug-interactions/tocilizumab-with-wezlana-3186-0-3175-20617.html
1033,Wezlana,voclosporin,https://www.drugs.com/drug-interactions/voclosporin-with-wezlana-4234-0-3175-20617.html
1033,Wezlana,ponesimod,https://www.drugs.com/drug-interactions/ponesimod-with-wezlana-4247-0-3175-20617.html
1033,Wezlana,etanercept,https://www.drugs.com/drug-interactions/etanercept-with-wezlana-1031-0-3175-20617.html
1033,Wezlana,"chikungunya vaccine, live (cvx 317)",https://www.drugs.com/drug-interactions/chikungunya-vaccine-live-cvx-317-with-wezlana-4560-0-3175-20617.html
1033,Wezlana,allogeneic processed thymus tissue,https://www.drugs.com/drug-interactions/allogeneic-processed-thymus-tissue-with-wezlana-4304-0-3175-20617.html
1033,Wezlana,talimogene laherparepvec,https://www.drugs.com/drug-interactions/talimogene-laherparepvec-with-wezlana-3701-0-3175-20617.html
1033,Wezlana,varicella virus vaccine,https://www.drugs.com/drug-interactions/varicella-virus-vaccine-with-wezlana-2292-0-3175-20617.html
1033,Wezlana,deucravacitinib,https://www.drugs.com/drug-interactions/deucravacitinib-with-wezlana-4392-0-3175-20617.html
1033,Wezlana,mumps virus vaccine,https://www.drugs.com/drug-interactions/mumps-virus-vaccine-with-wezlana-1668-0-3175-20617.html
1033,Wezlana,alemtuzumab,https://www.drugs.com/drug-interactions/alemtuzumab-with-wezlana-115-0-3175-20617.html
1033,Wezlana,natalizumab,https://www.drugs.com/drug-interactions/natalizumab-with-wezlana-1693-0-3175-20617.html
1033,Wezlana,measles virus vaccine,https://www.drugs.com/drug-interactions/measles-virus-vaccine-with-wezlana-1531-0-3175-20617.html
1034,Widaplik,arsenic trioxide,https://www.drugs.com/drug-interactions/arsenic-trioxide-with-widaplik-236-0-4699-21065.html
1034,Widaplik,sparsentan,https://www.drugs.com/drug-interactions/sparsentan-with-widaplik-4448-0-4699-21065.html
1034,Widaplik,tizanidine,https://www.drugs.com/drug-interactions/tizanidine-with-widaplik-2205-0-4699-21065.html
1034,Widaplik,apomorphine,https://www.drugs.com/drug-interactions/apomorphine-with-widaplik-224-0-4699-21065.html
1034,Widaplik,dantrolene,https://www.drugs.com/drug-interactions/dantrolene-with-widaplik-779-0-4699-21065.html
1034,Widaplik,perindopril,https://www.drugs.com/drug-interactions/perindopril-with-widaplik-1830-0-4699-21065.html
1034,Widaplik,finerenone,https://www.drugs.com/drug-interactions/finerenone-with-widaplik-4277-0-4699-21065.html
1034,Widaplik,captopril,https://www.drugs.com/drug-interactions/captopril-with-widaplik-493-0-4699-21065.html
1034,Widaplik,lvp solution with potassium,https://www.drugs.com/drug-interactions/lvp-solution-with-potassium-with-widaplik-1499-0-4699-21065.html
1034,Widaplik,trandolapril,https://www.drugs.com/drug-interactions/trandolapril-with-widaplik-2222-0-4699-21065.html
1034,Widaplik,parenteral nutrition solution w/electrolytes,https://www.drugs.com/drug-interactions/parenteral-nutrition-solution-w-electrolytes-with-widaplik-1797-0-4699-21065.html
1034,Widaplik,potassium acid phosphate,https://www.drugs.com/drug-interactions/potassium-acid-phosphate-with-widaplik-1905-0-4699-21065.html
1034,Widaplik,pimozide,https://www.drugs.com/drug-interactions/pimozide-with-widaplik-1872-0-4699-21065.html
1034,Widaplik,potassium citrate,https://www.drugs.com/drug-interactions/potassium-citrate-with-widaplik-1914-0-4699-21065.html
1034,Widaplik,enalaprilat,https://www.drugs.com/drug-interactions/enalaprilat-with-widaplik-2367-0-4699-21065.html
1034,Widaplik,quinapril,https://www.drugs.com/drug-interactions/quinapril-with-widaplik-1980-0-4699-21065.html
1034,Widaplik,encorafenib,https://www.drugs.com/drug-interactions/encorafenib-with-widaplik-3921-0-4699-21065.html
1034,Widaplik,lonafarnib,https://www.drugs.com/drug-interactions/lonafarnib-with-widaplik-4203-0-4699-21065.html
1034,Widaplik,mitotane,https://www.drugs.com/drug-interactions/mitotane-with-widaplik-1643-0-4699-21065.html
1034,Widaplik,enzalutamide,https://www.drugs.com/drug-interactions/enzalutamide-with-widaplik-3414-0-4699-21065.html
1034,Widaplik,itraconazole,https://www.drugs.com/drug-interactions/itraconazole-with-widaplik-1406-0-4699-21065.html
1034,Widaplik,dofetilide,https://www.drugs.com/drug-interactions/dofetilide-with-widaplik-925-0-4699-21065.html
1034,Widaplik,potassium acetate,https://www.drugs.com/drug-interactions/potassium-acetate-with-widaplik-1903-0-4699-21065.html
1034,Widaplik,ramipril,https://www.drugs.com/drug-interactions/ramipril-with-widaplik-1989-0-4699-21065.html
1034,Widaplik,amiloride,https://www.drugs.com/drug-interactions/amiloride-with-widaplik-154-0-4699-21065.html
1035,Wilate,carfilzomib,https://www.drugs.com/drug-interactions/carfilzomib-with-wilate-3404-0-217-14490.html
1035,Wilate,concizumab,https://www.drugs.com/drug-interactions/concizumab-with-wilate-4666-0-217-14490.html
1035,Wilate,fitusiran,https://www.drugs.com/drug-interactions/fitusiran-with-wilate-4686-0-217-14490.html
1035,Wilate,pegloticase,https://www.drugs.com/drug-interactions/pegloticase-with-wilate-3263-0-217-14490.html
1035,Wilate,emicizumab,https://www.drugs.com/drug-interactions/emicizumab-with-wilate-3876-0-217-14490.html
1035,Wilate,nipocalimab,https://www.drugs.com/drug-interactions/nipocalimab-with-wilate-4693-0-217-14490.html
1035,Wilate,pegvaliase,https://www.drugs.com/drug-interactions/pegvaliase-with-wilate-3915-0-217-14490.html
1035,Wilate,rozanolixizumab,https://www.drugs.com/drug-interactions/rozanolixizumab-with-wilate-4509-0-217-14490.html
1035,Wilate,marstacimab,https://www.drugs.com/drug-interactions/marstacimab-with-wilate-4648-0-217-14490.html
1035,Wilate,efgartigimod alfa,https://www.drugs.com/drug-interactions/efgartigimod-alfa-with-wilate-4325-0-217-14490.html
1037,Winlevi,sulfur topical,https://www.drugs.com/drug-interactions/sulfur-topical-with-winlevi-2134-0-4183-19535.html
1037,Winlevi,meclocycline sulfosalicylate topical,https://www.drugs.com/drug-interactions/meclocycline-sulfosalicylate-topical-with-winlevi-1541-0-4183-19535.html
1037,Winlevi,trifarotene topical,https://www.drugs.com/drug-interactions/trifarotene-topical-with-winlevi-4092-0-4183-19535.html
1037,Winlevi,tretinoin topical,https://www.drugs.com/drug-interactions/tretinoin-topical-with-winlevi-2230-0-4183-19535.html
1037,Winlevi,dapsone topical,https://www.drugs.com/drug-interactions/dapsone-topical-with-winlevi-782-0-4183-19535.html
1037,Winlevi,tazarotene topical,https://www.drugs.com/drug-interactions/tazarotene-topical-with-winlevi-2148-0-4183-19535.html
1037,Winlevi,adapalene topical,https://www.drugs.com/drug-interactions/adapalene-topical-with-winlevi-103-0-4183-19535.html
1037,Winlevi,benzoyl peroxide topical,https://www.drugs.com/drug-interactions/benzoyl-peroxide-topical-with-winlevi-354-0-4183-19535.html
1037,Winlevi,resorcinol topical,https://www.drugs.com/drug-interactions/resorcinol-topical-with-winlevi-2003-0-4183-19535.html
1037,Winlevi,azelaic acid topical,https://www.drugs.com/drug-interactions/azelaic-acid-topical-with-winlevi-297-0-4183-19535.html
1037,Winlevi,salicylic acid topical,https://www.drugs.com/drug-interactions/salicylic-acid-topical-with-winlevi-2037-0-4183-19535.html
1038,Winrevair,nipocalimab,https://www.drugs.com/drug-interactions/nipocalimab-with-winrevair-4693-0-4599-20709.html
1038,Winrevair,rozanolixizumab,https://www.drugs.com/drug-interactions/rozanolixizumab-with-winrevair-4509-0-4599-20709.html
1038,Winrevair,efgartigimod alfa,https://www.drugs.com/drug-interactions/efgartigimod-alfa-with-winrevair-4325-0-4599-20709.html
1039,Wyost,fexinidazole,https://www.drugs.com/drug-interactions/fexinidazole-with-wyost-4280-0-3238-20697.html
1039,Wyost,cladribine,https://www.drugs.com/drug-interactions/cladribine-with-wyost-684-0-3238-20697.html
1039,Wyost,allogeneic processed thymus tissue,https://www.drugs.com/drug-interactions/allogeneic-processed-thymus-tissue-with-wyost-4304-0-3238-20697.html
1039,Wyost,ritlecitinib,https://www.drugs.com/drug-interactions/ritlecitinib-with-wyost-4508-0-3238-20697.html
1039,Wyost,deucravacitinib,https://www.drugs.com/drug-interactions/deucravacitinib-with-wyost-4392-0-3238-20697.html
1039,Wyost,alendronate,https://www.drugs.com/drug-interactions/alendronate-with-wyost-116-0-3238-20697.html
1039,Wyost,lutetium lu 177 dotatate,https://www.drugs.com/drug-interactions/lutetium-lu-177-dotatate-with-wyost-3890-0-3238-20697.html
1039,Wyost,irinotecan liposomal,https://www.drugs.com/drug-interactions/irinotecan-liposomal-with-wyost-3698-0-3238-20697.html
1039,Wyost,dactinomycin,https://www.drugs.com/drug-interactions/dactinomycin-with-wyost-774-0-3238-20697.html
1039,Wyost,idarubicin,https://www.drugs.com/drug-interactions/idarubicin-with-wyost-1315-0-3238-20697.html
1039,Wyost,siponimod,https://www.drugs.com/drug-interactions/siponimod-with-wyost-4001-0-3238-20697.html
1039,Wyost,"lymphocyte immune globulin, anti-thy (equine)",https://www.drugs.com/drug-interactions/lymphocyte-immune-globulin-anti-thy-equine-with-wyost-3254-0-3238-20697.html
1039,Wyost,inebilizumab,https://www.drugs.com/drug-interactions/inebilizumab-with-wyost-4160-0-3238-20697.html
1039,Wyost,natalizumab,https://www.drugs.com/drug-interactions/natalizumab-with-wyost-1693-0-3238-20697.html
1039,Wyost,sacituzumab govitecan,https://www.drugs.com/drug-interactions/sacituzumab-govitecan-with-wyost-4147-0-3238-20697.html
1039,Wyost,altretamine,https://www.drugs.com/drug-interactions/altretamine-with-wyost-136-0-3238-20697.html
1039,Wyost,mitoxantrone,https://www.drugs.com/drug-interactions/mitoxantrone-with-wyost-1644-0-3238-20697.html
1039,Wyost,nilotinib,https://www.drugs.com/drug-interactions/nilotinib-with-wyost-2785-0-3238-20697.html
1039,Wyost,ibandronate,https://www.drugs.com/drug-interactions/ibandronate-with-wyost-1308-0-3238-20697.html
1039,Wyost,imetelstat,https://www.drugs.com/drug-interactions/imetelstat-with-wyost-4616-0-3238-20697.html
1039,Wyost,revumenib,https://www.drugs.com/drug-interactions/revumenib-with-wyost-4654-0-3238-20697.html
1039,Wyost,sirolimus,https://www.drugs.com/drug-interactions/sirolimus-with-wyost-2069-0-3238-20697.html
1039,Wyost,oxaliplatin,https://www.drugs.com/drug-interactions/oxaliplatin-with-wyost-1760-0-3238-20697.html
1039,Wyost,hydroxyurea,https://www.drugs.com/drug-interactions/hydroxyurea-with-wyost-1302-0-3238-20697.html
1039,Wyost,acalabrutinib,https://www.drugs.com/drug-interactions/acalabrutinib-with-wyost-3871-0-3238-20697.html
1040,Xadago,amphetamine,https://www.drugs.com/drug-interactions/amphetamine-with-xadago-2543-0-3793-18428.html
1040,Xadago,phenelzine,https://www.drugs.com/drug-interactions/phenelzine-with-xadago-1839-0-3793-18428.html
1040,Xadago,amoxapine,https://www.drugs.com/drug-interactions/amoxapine-with-xadago-186-0-3793-18428.html
1040,Xadago,remifentanil,https://www.drugs.com/drug-interactions/remifentanil-with-xadago-1999-0-3793-18428.html
1040,Xadago,iobenguane I 131,https://www.drugs.com/drug-interactions/iobenguane-i-131-with-xadago-3931-0-3793-18428.html
1040,Xadago,dexmethylphenidate,https://www.drugs.com/drug-interactions/dexmethylphenidate-with-xadago-836-0-3793-18428.html
1040,Xadago,milnacipran,https://www.drugs.com/drug-interactions/milnacipran-with-xadago-3101-0-3793-18428.html
1040,Xadago,mirtazapine,https://www.drugs.com/drug-interactions/mirtazapine-with-xadago-1640-0-3793-18428.html
1040,Xadago,nortriptyline,https://www.drugs.com/drug-interactions/nortriptyline-with-xadago-1734-0-3793-18428.html
1040,Xadago,doxepin topical,https://www.drugs.com/drug-interactions/doxepin-topical-with-xadago-936-0-3793-18428.html
1040,Xadago,lasmiditan,https://www.drugs.com/drug-interactions/lasmiditan-with-xadago-4095-0-3793-18428.html
1040,Xadago,solriamfetol,https://www.drugs.com/drug-interactions/solriamfetol-with-xadago-4000-0-3793-18428.html
1040,Xadago,levomilnacipran,https://www.drugs.com/drug-interactions/levomilnacipran-with-xadago-3483-0-3793-18428.html
1040,Xadago,vilazodone,https://www.drugs.com/drug-interactions/vilazodone-with-xadago-3296-0-3793-18428.html
1040,Xadago,imipramine,https://www.drugs.com/drug-interactions/imipramine-with-xadago-1323-0-3793-18428.html
1040,Xadago,oliceridine,https://www.drugs.com/drug-interactions/oliceridine-with-xadago-4180-0-3793-18428.html
1040,Xadago,tramadol,https://www.drugs.com/drug-interactions/tramadol-with-xadago-2221-0-3793-18428.html
1040,Xadago,esketamine,https://www.drugs.com/drug-interactions/esketamine-with-xadago-3996-0-3793-18428.html
1040,Xadago,meperidine,https://www.drugs.com/drug-interactions/meperidine-with-xadago-1557-0-3793-18428.html
1040,Xadago,tetrabenazine,https://www.drugs.com/drug-interactions/tetrabenazine-with-xadago-2918-0-3793-18428.html
1040,Xadago,methadone,https://www.drugs.com/drug-interactions/methadone-with-xadago-1578-0-3793-18428.html
1040,Xadago,propoxyphene,https://www.drugs.com/drug-interactions/propoxyphene-with-xadago-1955-0-3793-18428.html
1040,Xadago,doxepin,https://www.drugs.com/drug-interactions/doxepin-with-xadago-935-0-3793-18428.html
1040,Xadago,morphine liposomal,https://www.drugs.com/drug-interactions/morphine-liposomal-with-xadago-1657-0-3793-18428.html
1040,Xadago,methylene blue,https://www.drugs.com/drug-interactions/methylene-blue-with-xadago-1604-0-3793-18428.html
1041,Xalatan,travoprost ophthalmic,https://www.drugs.com/drug-interactions/travoprost-ophthalmic-with-xalatan-2227-0-1438-851.html
1041,Xalatan,omidenepag isopropyl ophthalmic,https://www.drugs.com/drug-interactions/omidenepag-isopropyl-ophthalmic-with-xalatan-4401-0-1438-851.html
1041,Xalatan,bimatoprost ophthalmic,https://www.drugs.com/drug-interactions/bimatoprost-ophthalmic-with-xalatan-382-0-1438-851.html
1041,Xalatan,unoprostone ophthalmic,https://www.drugs.com/drug-interactions/unoprostone-ophthalmic-with-xalatan-2275-0-1438-851.html
1041,Xalatan,bimatoprost topical,https://www.drugs.com/drug-interactions/bimatoprost-topical-with-xalatan-3111-0-1438-851.html
1041,Xalatan,latanoprostene bunod ophthalmic,https://www.drugs.com/drug-interactions/latanoprostene-bunod-ophthalmic-with-xalatan-3872-0-1438-851.html
1041,Xalatan,tafluprost ophthalmic,https://www.drugs.com/drug-interactions/tafluprost-ophthalmic-with-xalatan-3375-0-1438-851.html
1042,Xalkori,hydrocodone,https://www.drugs.com/drug-interactions/hydrocodone-with-xalkori-2874-0-3342-15414.html
1042,Xalkori,procainamide,https://www.drugs.com/drug-interactions/procainamide-with-xalkori-1943-0-3342-15414.html
1042,Xalkori,fluphenazine,https://www.drugs.com/drug-interactions/fluphenazine-with-xalkori-1118-0-3342-15414.html
1042,Xalkori,sparfloxacin,https://www.drugs.com/drug-interactions/sparfloxacin-with-xalkori-2103-0-3342-15414.html
1042,Xalkori,yellow fever vaccine,https://www.drugs.com/drug-interactions/xalkori-with-yellow-fever-vaccine-3342-15414-2314-0.html
1042,Xalkori,ibutilide,https://www.drugs.com/drug-interactions/ibutilide-with-xalkori-1313-0-3342-15414.html
1042,Xalkori,fluconazole,https://www.drugs.com/drug-interactions/fluconazole-with-xalkori-1096-0-3342-15414.html
1042,Xalkori,encorafenib,https://www.drugs.com/drug-interactions/encorafenib-with-xalkori-3921-0-3342-15414.html
1042,Xalkori,sotalol,https://www.drugs.com/drug-interactions/sotalol-with-xalkori-2102-0-3342-15414.html
1042,Xalkori,dronedarone,https://www.drugs.com/drug-interactions/dronedarone-with-xalkori-3147-0-3342-15414.html
1042,Xalkori,risperidone,https://www.drugs.com/drug-interactions/risperidone-with-xalkori-2019-0-3342-15414.html
1042,Xalkori,citalopram,https://www.drugs.com/drug-interactions/citalopram-with-xalkori-679-0-3342-15414.html
1042,Xalkori,efavirenz,https://www.drugs.com/drug-interactions/efavirenz-with-xalkori-963-0-3342-15414.html
1042,Xalkori,brigatinib,https://www.drugs.com/drug-interactions/brigatinib-with-xalkori-3806-0-3342-15414.html
1042,Xalkori,epirubicin,https://www.drugs.com/drug-interactions/epirubicin-with-xalkori-996-0-3342-15414.html
1042,Xalkori,metaproterenol,https://www.drugs.com/drug-interactions/metaproterenol-with-xalkori-1570-0-3342-15414.html
1042,Xalkori,measles virus vaccine,https://www.drugs.com/drug-interactions/measles-virus-vaccine-with-xalkori-1531-0-3342-15414.html
1042,Xalkori,finerenone,https://www.drugs.com/drug-interactions/finerenone-with-xalkori-4277-0-3342-15414.html
1042,Xalkori,pentamidine,https://www.drugs.com/drug-interactions/pentamidine-with-xalkori-1818-0-3342-15414.html
1042,Xalkori,ivabradine,https://www.drugs.com/drug-interactions/ivabradine-with-xalkori-3618-0-3342-15414.html
1042,Xalkori,baricitinib,https://www.drugs.com/drug-interactions/baricitinib-with-xalkori-3917-0-3342-15414.html
1042,Xalkori,flibanserin,https://www.drugs.com/drug-interactions/flibanserin-with-xalkori-3675-0-3342-15414.html
1042,Xalkori,tucatinib,https://www.drugs.com/drug-interactions/tucatinib-with-xalkori-4144-0-3342-15414.html
1042,Xalkori,relugolix,https://www.drugs.com/drug-interactions/relugolix-with-xalkori-4227-0-3342-15414.html
1042,Xalkori,nirogacestat,https://www.drugs.com/drug-interactions/nirogacestat-with-xalkori-4568-0-3342-15414.html
1043,Xanax,alfentanil,https://www.drugs.com/drug-interactions/alfentanil-with-xanax-118-0-133-54.html
1043,Xanax,buprenorphine,https://www.drugs.com/drug-interactions/buprenorphine-with-xanax-438-0-133-54.html
1043,Xanax,fosamprenavir,https://www.drugs.com/drug-interactions/fosamprenavir-with-xanax-1137-0-133-54.html
1043,Xanax,pentazocine,https://www.drugs.com/drug-interactions/pentazocine-with-xanax-1820-0-133-54.html
1043,Xanax,tucatinib,https://www.drugs.com/drug-interactions/tucatinib-with-xanax-4144-0-133-54.html
1043,Xanax,ritonavir,https://www.drugs.com/drug-interactions/ritonavir-with-xanax-2021-0-133-54.html
1043,Xanax,amprenavir,https://www.drugs.com/drug-interactions/amprenavir-with-xanax-199-0-133-54.html
1043,Xanax,delavirdine,https://www.drugs.com/drug-interactions/delavirdine-with-xanax-794-0-133-54.html
1043,Xanax,fluconazole,https://www.drugs.com/drug-interactions/fluconazole-with-xanax-1096-0-133-54.html
1043,Xanax,hydrocodone,https://www.drugs.com/drug-interactions/hydrocodone-with-xanax-2874-0-133-54.html
1043,Xanax,meperidine,https://www.drugs.com/drug-interactions/meperidine-with-xanax-1557-0-133-54.html
1043,Xanax,ketoconazole,https://www.drugs.com/drug-interactions/ketoconazole-with-xanax-1412-0-133-54.html
1043,Xanax,remifentanil,https://www.drugs.com/drug-interactions/remifentanil-with-xanax-1999-0-133-54.html
1043,Xanax,atazanavir,https://www.drugs.com/drug-interactions/atazanavir-with-xanax-272-0-133-54.html
1043,Xanax,ketamine,https://www.drugs.com/drug-interactions/ketamine-with-xanax-1411-0-133-54.html
1043,Xanax,voriconazole,https://www.drugs.com/drug-interactions/voriconazole-with-xanax-2309-0-133-54.html
1043,Xanax,levorphanol,https://www.drugs.com/drug-interactions/levorphanol-with-xanax-1462-0-133-54.html
1043,Xanax,oxymorphone,https://www.drugs.com/drug-interactions/oxymorphone-with-xanax-1773-0-133-54.html
1043,Xanax,esketamine,https://www.drugs.com/drug-interactions/esketamine-with-xanax-3996-0-133-54.html
1043,Xanax,brexanolone,https://www.drugs.com/drug-interactions/brexanolone-with-xanax-3999-0-133-54.html
1043,Xanax,clarithromycin,https://www.drugs.com/drug-interactions/clarithromycin-with-xanax-685-0-133-54.html
1043,Xanax,nalbuphine,https://www.drugs.com/drug-interactions/nalbuphine-with-xanax-1679-0-133-54.html
1043,Xanax,sufentanil,https://www.drugs.com/drug-interactions/sufentanil-with-xanax-2119-0-133-54.html
1043,Xanax,dezocine,https://www.drugs.com/drug-interactions/dezocine-with-xanax-859-0-133-54.html
1043,Xanax,lonafarnib,https://www.drugs.com/drug-interactions/lonafarnib-with-xanax-4203-0-133-54.html
1044,Xanax XR,oliceridine,https://www.drugs.com/drug-interactions/oliceridine-with-xanax-xr-4180-0-133-52.html
1044,Xanax XR,nefazodone,https://www.drugs.com/drug-interactions/nefazodone-with-xanax-xr-1698-0-133-52.html
1044,Xanax XR,troleandomycin,https://www.drugs.com/drug-interactions/troleandomycin-with-xanax-xr-2261-0-133-52.html
1044,Xanax XR,propoxyphene,https://www.drugs.com/drug-interactions/propoxyphene-with-xanax-xr-1955-0-133-52.html
1044,Xanax XR,idelalisib,https://www.drugs.com/drug-interactions/idelalisib-with-xanax-xr-3546-0-133-52.html
1044,Xanax XR,fosamprenavir,https://www.drugs.com/drug-interactions/fosamprenavir-with-xanax-xr-1137-0-133-52.html
1044,Xanax XR,indinavir,https://www.drugs.com/drug-interactions/indinavir-with-xanax-xr-1329-0-133-52.html
1044,Xanax XR,cobicistat,https://www.drugs.com/drug-interactions/cobicistat-with-xanax-xr-3565-0-133-52.html
1044,Xanax XR,levomethadyl acetate,https://www.drugs.com/drug-interactions/levomethadyl-acetate-with-xanax-xr-1459-0-133-52.html
1044,Xanax XR,ritonavir,https://www.drugs.com/drug-interactions/ritonavir-with-xanax-xr-2021-0-133-52.html
1044,Xanax XR,itraconazole,https://www.drugs.com/drug-interactions/itraconazole-with-xanax-xr-1406-0-133-52.html
1044,Xanax XR,fluconazole,https://www.drugs.com/drug-interactions/fluconazole-with-xanax-xr-1096-0-133-52.html
1044,Xanax XR,nelfinavir,https://www.drugs.com/drug-interactions/nelfinavir-with-xanax-xr-1700-0-133-52.html
1044,Xanax XR,pentazocine,https://www.drugs.com/drug-interactions/pentazocine-with-xanax-xr-1820-0-133-52.html
1044,Xanax XR,codeine,https://www.drugs.com/drug-interactions/codeine-with-xanax-xr-718-0-133-52.html
1044,Xanax XR,nalbuphine,https://www.drugs.com/drug-interactions/nalbuphine-with-xanax-xr-1679-0-133-52.html
1044,Xanax XR,clarithromycin,https://www.drugs.com/drug-interactions/clarithromycin-with-xanax-xr-685-0-133-52.html
1044,Xanax XR,tapentadol,https://www.drugs.com/drug-interactions/tapentadol-with-xanax-xr-3132-0-133-52.html
1044,Xanax XR,voriconazole,https://www.drugs.com/drug-interactions/voriconazole-with-xanax-xr-2309-0-133-52.html
1044,Xanax XR,droperidol,https://www.drugs.com/drug-interactions/droperidol-with-xanax-xr-944-0-133-52.html
1044,Xanax XR,butorphanol,https://www.drugs.com/drug-interactions/butorphanol-with-xanax-xr-448-0-133-52.html
1044,Xanax XR,methadone,https://www.drugs.com/drug-interactions/methadone-with-xanax-xr-1578-0-133-52.html
1044,Xanax XR,telithromycin,https://www.drugs.com/drug-interactions/telithromycin-with-xanax-xr-2151-0-133-52.html
1044,Xanax XR,brexanolone,https://www.drugs.com/drug-interactions/brexanolone-with-xanax-xr-3999-0-133-52.html
1044,Xanax XR,posaconazole,https://www.drugs.com/drug-interactions/posaconazole-with-xanax-xr-1902-0-133-52.html
1045,Xarelto,oritavancin,https://www.drugs.com/drug-interactions/oritavancin-with-xarelto-3551-0-3332-15382.html
1045,Xarelto,urokinase,https://www.drugs.com/drug-interactions/urokinase-with-xarelto-2280-0-3332-15382.html
1045,Xarelto,warfarin,https://www.drugs.com/drug-interactions/warfarin-with-xarelto-2311-0-3332-15382.html
1045,Xarelto,primidone,https://www.drugs.com/drug-interactions/primidone-with-xarelto-1940-0-3332-15382.html
1045,Xarelto,plicamycin,https://www.drugs.com/drug-interactions/plicamycin-with-xarelto-1885-0-3332-15382.html
1045,Xarelto,ketorolac,https://www.drugs.com/drug-interactions/ketorolac-with-xarelto-1415-0-3332-15382.html
1045,Xarelto,ibritumomab,https://www.drugs.com/drug-interactions/ibritumomab-with-xarelto-1309-0-3332-15382.html
1045,Xarelto,sulindac,https://www.drugs.com/drug-interactions/sulindac-with-xarelto-2135-0-3332-15382.html
1045,Xarelto,voriconazole,https://www.drugs.com/drug-interactions/voriconazole-with-xarelto-2309-0-3332-15382.html
1045,Xarelto,"dextran, low molecular weight",https://www.drugs.com/drug-interactions/dextran-low-molecular-weight-with-xarelto-841-0-3332-15382.html
1045,Xarelto,mifepristone,https://www.drugs.com/drug-interactions/mifepristone-with-xarelto-1630-0-3332-15382.html
1045,Xarelto,argatroban,https://www.drugs.com/drug-interactions/argatroban-with-xarelto-231-0-3332-15382.html
1045,Xarelto,eptifibatide,https://www.drugs.com/drug-interactions/eptifibatide-with-xarelto-1002-0-3332-15382.html
1045,Xarelto,prasugrel,https://www.drugs.com/drug-interactions/prasugrel-with-xarelto-3148-0-3332-15382.html
1045,Xarelto,ardeparin,https://www.drugs.com/drug-interactions/ardeparin-with-xarelto-229-0-3332-15382.html
1045,Xarelto,ado-trastuzumab emtansine,https://www.drugs.com/drug-interactions/ado-trastuzumab-emtansine-with-xarelto-3457-0-3332-15382.html
1045,Xarelto,"plasminogen, human",https://www.drugs.com/drug-interactions/plasminogen-human-with-xarelto-4275-0-3332-15382.html
1045,Xarelto,naproxen,https://www.drugs.com/drug-interactions/naproxen-with-xarelto-1690-0-3332-15382.html
1045,Xarelto,"dextran, high molecular weight",https://www.drugs.com/drug-interactions/dextran-high-molecular-weight-with-xarelto-2765-0-3332-15382.html
1045,Xarelto,tolmetin,https://www.drugs.com/drug-interactions/tolmetin-with-xarelto-2213-0-3332-15382.html
1045,Xarelto,inotersen,https://www.drugs.com/drug-interactions/inotersen-with-xarelto-3969-0-3332-15382.html
1045,Xarelto,dalteparin,https://www.drugs.com/drug-interactions/dalteparin-with-xarelto-776-0-3332-15382.html
1045,Xarelto,telaprevir,https://www.drugs.com/drug-interactions/telaprevir-with-xarelto-3328-0-3332-15382.html
1045,Xarelto,lonafarnib,https://www.drugs.com/drug-interactions/lonafarnib-with-xarelto-4203-0-3332-15382.html
1045,Xarelto,encorafenib,https://www.drugs.com/drug-interactions/encorafenib-with-xarelto-3921-0-3332-15382.html
1046,Xcopri,daclatasvir,https://www.drugs.com/drug-interactions/daclatasvir-with-xcopri-3644-0-4105-19277.html
1046,Xcopri,lazertinib,https://www.drugs.com/drug-interactions/lazertinib-with-xcopri-4636-0-4105-19277.html
1046,Xcopri,avapritinib,https://www.drugs.com/drug-interactions/avapritinib-with-xcopri-4124-0-4105-19277.html
1046,Xcopri,fentanyl,https://www.drugs.com/drug-interactions/fentanyl-with-xcopri-1074-0-4105-19277.html
1046,Xcopri,encorafenib,https://www.drugs.com/drug-interactions/encorafenib-with-xcopri-3921-0-4105-19277.html
1046,Xcopri,voclosporin,https://www.drugs.com/drug-interactions/voclosporin-with-xcopri-4234-0-4105-19277.html
1046,Xcopri,ripretinib,https://www.drugs.com/drug-interactions/ripretinib-with-xcopri-4152-0-4105-19277.html
1046,Xcopri,ranolazine,https://www.drugs.com/drug-interactions/ranolazine-with-xcopri-1993-0-4105-19277.html
1046,Xcopri,revumenib,https://www.drugs.com/drug-interactions/revumenib-with-xcopri-4654-0-4105-19277.html
1046,Xcopri,rimegepant,https://www.drugs.com/drug-interactions/rimegepant-with-xcopri-4136-0-4105-19277.html
1046,Xcopri,zuranolone,https://www.drugs.com/drug-interactions/xcopri-with-zuranolone-4105-19277-4525-0.html
1046,Xcopri,guanfacine,https://www.drugs.com/drug-interactions/guanfacine-with-xcopri-1219-0-4105-19277.html
1046,Xcopri,bedaquiline,https://www.drugs.com/drug-interactions/bedaquiline-with-xcopri-3439-0-4105-19277.html
1046,Xcopri,pralsetinib,https://www.drugs.com/drug-interactions/pralsetinib-with-xcopri-4189-0-4105-19277.html
1046,Xcopri,fosphenytoin,https://www.drugs.com/drug-interactions/fosphenytoin-with-xcopri-1142-0-4105-19277.html
